日期,市場別,代號,名稱,狀態,原始資料
2026-07-21,上櫃,707085,頎邦統一66購01,注意,2 | 707085 | 頎邦統一66購01 | 16 | 最近六個營業日(含當日)累積之最後成交價跌幅達42.48%(第一款) | 115/07/21 | 2.11 | N/A | ../../mainboard/listed/company-detail.html?code=707085
2026-07-21,上櫃,707085,頎邦統一66購01(../../mainboard/listed/company-detail.html?code=707085),處置,1 | 115/07/21 | 707085 | 頎邦統一66購01(../../mainboard/listed/company-detail.html?code=707085) | 7 | 115/07/22~115/08/04 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 頎邦統一66購01權證(代號：707085)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年7月22日起10個營業日(115年7月22日至115年8月4日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。 | 2.11 | N/A | 公布注意情形(./attention.html?code=707085&startDate=20260621&endDate=20260721&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=707085) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-07-21,上市,7795,長廣,注意,195 | 7795 | 長廣 | 6 | 最近六個營業日累積收盤價跌幅達26.56%。且六個營業日起迄兩個營業日收盤價價差達138.50元﹝第一款﹞。六個營業日起迄兩個營業日收盤價價差達138.50元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.21 | 415.50 | 148.92
2026-07-21,上市,8021,尖點,注意,197 | 8021 | 尖點 | 6 | 最近六個營業日累積收盤價跌幅達26.51%。且六個營業日起迄兩個營業日收盤價價差達105.03元﹝第一款﹞。六個營業日起迄兩個營業日收盤價價差達105.03元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.21 | 380.50 | 109.03
2026-07-21,上市,8028,昇陽半導體,注意,198 | 8028 | 昇陽半導體 | 8 | 07月21日之本益比為67.48，且股價淨值比為10.08 。另當日週轉率為 5.23%，暨美商高盛證券商成交賣出金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為11.15%。單一投資人當日賣出該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。 | 115.07.21 | 305.00 | 67.48
2026-07-21,上市,8033,雷虎,注意,199 | 8033 | 雷虎 | 13 | 07月21日之本益比為 319.40，且股價淨值比為16.93 。另當日週轉率為14.03%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。 | 115.07.21 | 214.00 | 319.40
2026-07-21,上市,8039,台虹,注意,200 | 8039 | 台虹 | 4 | 07月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.42%，且07月20日當日沖銷成交量占該日總成交量比率77.97%﹝第十三款﹞。 | 115.07.21 | 212.00 | 89.45
2026-07-21,上市,8150,南茂,注意,204 | 8150 | 南茂 | 4 | 最近六個營業日之累積週轉率為71.35%。且07月21日之週轉率為10.84%﹝第十款﹞。 | 115.07.21 | 104.00 | 88.14
2026-07-21,上市,9103,美德醫療-DR,注意,211 | 9103 | 美德醫療-DR | 6 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價83.04 % ﹝第八款﹞。 | 115.07.21 | 5.29 | -----
2026-07-21,上市,911608,明輝-DR,注意,213 | 911608 | 明輝-DR | 9 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價146.36% ﹝第八款﹞。 | 115.07.21 | 2.79 | -----
2026-07-21,上市,911868,同方友友-DR,注意,214 | 911868 | 同方友友-DR | 5 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價215.79% ﹝第八款﹞。 | 115.07.21 | 1.21 | -----
2026-07-21,上市,912000,晨訊科-DR,注意,215 | 912000 | 晨訊科-DR | 1 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價32.86 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。 | 115.07.21 | 2.81 | -----
2026-07-20,上市,038321,聯發科統一69購01,注意,4 | 038321 | 聯發科統一69購01 | 1 | 最近六個營業日累積收盤價跌幅達40.64%﹝第一款﹞。 | 115.07.20 | 3.74 | -----
2026-07-20,上市,049670,臺股指富邦58購08,注意,10 | 049670 | 臺股指富邦58購08 | 2 | 六個營業日起迄兩個營業日收盤價價差達101.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 182.00 | -----
2026-07-20,上市,049899,台玻凱基5C購01,注意,11 | 049899 | 台玻凱基5C購01 | 2 | 最近六個營業日累積收盤價跌幅達39.59%﹝第一款﹞。 | 115.07.20 | 4.06 | -----
2026-07-20,上市,050307,亞航國泰57購01,注意,14 | 050307 | 亞航國泰57購01 | 4 | 最近六個營業日累積收盤價漲幅達38.55%﹝第一款﹞。 | 115.07.20 | 5.00 | -----
2026-07-20,上市,1435,中福,注意,41 | 1435 | 中福 | 9 | 最近六個營業日累積收盤價跌幅達33.17%﹝第一款﹞。 | 115.07.20 | 20.65 | -----
2026-07-20,上市,1526,日馳,注意,48 | 1526 | 日馳 | 1 | 最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.93倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.78倍﹝第九款﹞。 | 115.07.20 | 17.35 | -----
2026-07-20,上櫃,2061,風青,注意,3 | 2061 | 風青 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達36.09%(第一款) | 115/07/20 | 51.10 | N/A | ../../mainboard/listed/company-detail.html?code=2061
2026-07-20,上市,2308,台達電,注意,63 | 2308 | 台達電 | 3 | 六個營業日起迄兩個營業日收盤價價差達185.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 1705.00 | 62.87
2026-07-20,上市,2481,強茂,注意,92 | 2481 | 強茂 | 6 | 最近六個營業日累積收盤價跌幅達40.52%。且六個營業日起迄兩個營業日收盤價價差達52.50 元﹝第一款﹞。 | 115.07.20 | 139.50 | 44.29
2026-07-20,上市,2483,百容,注意,93 | 2483 | 百容 | 9 | 最近六個營業日累積收盤價跌幅達46.29%﹝第一款﹞。 | 115.07.20 | 41.90 | 45.54
2026-07-20,上市,2492,華新科,注意,97 | 2492 | 華新科 | 11 | 最近六個營業日累積收盤價跌幅達49.47%。且六個營業日起迄兩個營業日收盤價價差達142.00元﹝第一款﹞。 | 115.07.20 | 277.00 | 53.07
2026-07-20,上市,2492,華新科,處置,27 | 115/07/20 | 2492 | 華新科 | 3 | 連續三次 | 115/07/21～115/08/03 | 第二次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。 ２處置期間：自民國一百十五年七月二十一日起至一百十五年八月三日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。 ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-07-20,上市,3008,大立光,注意,109 | 3008 | 大立光 | 4 | 六個營業日起迄兩個營業日收盤價價差達470.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 3875.00 | 24.19
2026-07-20,上市,3026,禾伸堂,注意,113 | 3026 | 禾伸堂 | 8 | 最近六個營業日累積收盤價跌幅達45.58%。且六個營業日起迄兩個營業日收盤價價差達284.00元﹝第一款﹞。且07月20日凱基證券商賣出之比率為56.34%﹝第五款﹞。 | 115.07.20 | 621.00 | 80.03
2026-07-20,上市,3037,欣興,注意,115 | 3037 | 欣興 | 2 | 六個營業日起迄兩個營業日收盤價價差達153.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 750.00 | 110.29
2026-07-20,上櫃,30371,欣興一,注意,3 | 30371 | 欣興一 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣95元(第十一款) | 115/07/20 | 450.00 | N/A | ../../mainboard/listed/company-detail.html?code=30371
2026-07-20,上市,3090,日電貿,注意,120 | 3090 | 日電貿 | 7 | 最近六個營業日累積收盤價跌幅達46.84%。且六個營業日起迄兩個營業日收盤價價差達82.50 元﹝第一款﹞。 | 115.07.20 | 175.50 | 36.56
2026-07-20,上櫃,3105,穩懋,注意,3 | 3105 | 穩懋 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣89.5元(第十一款) | 115/07/20 | 313.50 | 60.06 | ../../mainboard/listed/company-detail.html?code=3105
2026-07-20,上櫃,3163,波若威,注意,3 | 3163 | 波若威 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣128元(第十一款) | 115/07/20 | 622.00 | 71.99 | ../../mainboard/listed/company-detail.html?code=3163
2026-07-20,上櫃,3211,順達,注意,3 | 3211 | 順達 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣103.5元(第十一款) | 115/07/20 | 354.00 | 35.69 | ../../mainboard/listed/company-detail.html?code=3211
2026-07-20,上櫃,3236,千如,注意,3 | 3236 | 千如 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達30.12%(第一款) | 115/07/20 | 44.45 | 105.83 | ../../mainboard/listed/company-detail.html?code=3236
2026-07-20,上櫃,3288,點晶,注意,3 | 3288 | 點晶 | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達48.28%(第一款)當日之成交量較最近六十個營業日日平均成交量放大7.65倍(第三款) | 115/07/20 | 29.30 | N/A | ../../mainboard/listed/company-detail.html?code=3288
2026-07-20,上市,3450,聯鈞,注意,127 | 3450 | 聯鈞 | 6 | 六個營業日起迄兩個營業日收盤價價差達126.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 389.00 | 115.77
2026-07-20,上櫃,3490,單井,注意,3 | 3490 | 單井 | 31 | 最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達11.68%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起)之日平均借券賣出成交量放大為6倍(第十二款) | 115/07/20 | 26.75 | 9.98 | ../../mainboard/listed/company-detail.html?code=3490
2026-07-20,上櫃,3624,光頡,注意,3 | 3624 | 光頡 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達45.46%(第一款) | 115/07/20 | 89.50 | 43.24 | ../../mainboard/listed/company-detail.html?code=3624
2026-07-20,上櫃,3675,德微,注意,3 | 3675 | 德微 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達38.68%(第一款) | 115/07/20 | 264.50 | 93.79 | ../../mainboard/listed/company-detail.html?code=3675
2026-07-20,上櫃,3680,家登,注意,3 | 3680 | 家登 | 31 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣85.5元(第十一款) | 115/07/20 | 437.50 | 44.73 | ../../mainboard/listed/company-detail.html?code=3680
2026-07-20,上櫃,4139,馬光-KY,注意,3 | 4139 | 馬光-KY | 31 | 最近六個營業日(含當日)累積之最後成交價漲幅達42.89%(第一款) | 115/07/20 | 37.50 | N/A | ../../mainboard/listed/company-detail.html?code=4139
2026-07-20,上櫃,4139,馬光-KY(../../mainboard/listed/company-detail.html?code=4139),處置,2 | 115/07/20 | 4139 | 馬光-KY(../../mainboard/listed/company-detail.html?code=4139) | 1 | 115/07/21~115/08/03 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 馬光保健控股股份有限公司股票(代號：4139)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年7月21日起10個營業日(115年7月21日至115年8月3日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。暫停融資券交易，但信用交易了結或違約專戶委託買賣該有價證券時，不在此限。 | 37.50 | N/A | 公布注意情形(./attention.html?code=4139&startDate=20260620&endDate=20260720&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=4139) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-07-20,上櫃,4760,勤凱,注意,3 | 4760 | 勤凱 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達30.24%(第一款) | 115/07/20 | 234.00 | 31.03 | ../../mainboard/listed/company-detail.html?code=4760
2026-07-20,上櫃,4923,力士,注意,3 | 4923 | 力士 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達32.14%(第一款) | 115/07/20 | 45.40 | N/A | ../../mainboard/listed/company-detail.html?code=4923
2026-07-20,上櫃,4939,亞電,注意,3 | 4939 | 亞電 | 31 | 最近六個營業日(含當日)之累積週轉率為106.51%，當日週轉率達29.65%(第十款)最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達64.86%，當日之前一個營業日當日沖銷成交量占總成交量達71.38%（第十三款) | 115/07/20 | 66.20 | N/A | ../../mainboard/listed/company-detail.html?code=4939
2026-07-20,上市,4958,臻鼎-KY,注意,149 | 4958 | 臻鼎-KY | 1 | 六個營業日起迄兩個營業日收盤價價差達167.50元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞。 | 115.07.20 | 478.50 | 67.49
2026-07-20,上市,4989,榮科,注意,150 | 4989 | 榮科 | 4 | 最近六個營業日累積收盤價跌幅達33.20%﹝第一款﹞。 | 115.07.20 | 64.90 | -----
2026-07-20,上櫃,5425,台半,注意,3 | 5425 | 台半 | 31 | 最近六個營業日(含當日)累積之最後成交價跌幅達39.87%(第一款) | 115/07/20 | 86.00 | 40.19 | ../../mainboard/listed/company-detail.html?code=5425
