日期,代號,名稱,市場別,收盤價,漲跌幅,成交量,本益比,主力淨買超
2026-07-06,8299,群聯,上櫃,2290.0,-5.0,4399000,21.91,-411107.0
2026-07-06,8341,日友,上市,77.0,-0.1,294611,16.38,63385.0
2026-07-06,8342,益張,上櫃,90.0,1.0,4000,15.46,-1000.0
2026-07-06,8349,恒耀,上櫃,40.0,0.2,148000,19.42,61874.0
2026-07-06,8349A,恒耀甲特,上櫃,45.15,-0.05,13000,,
2026-07-06,8354,冠好,上櫃,17.75,1.25,921000,45.51,-23291.0
2026-07-06,8358,金居,上櫃,563.0,-27.0,9843000,108.06,-1067574.0
2026-07-06,8367,建新國際,上市,40.5,0.25,49395,11.51,16000.0
2026-07-06,8374,羅昇,上市,92.1,-0.6,562638,,116054.0
2026-07-06,8383,千附,上櫃,65.0,-1.0,3247000,17.47,-231432.0
2026-07-06,8390,金益鼎,上櫃,107.0,-2.0,323000,12.97,-86230.0
2026-07-06,8401,白紗科,上櫃,23.1,0.1,63000,8.65,4000.0
2026-07-06,8403,盛弘,上櫃,19.65,0.1,176000,21.13,4000.0
2026-07-06,8404,百和興業-KY,上市,16.9,-0.1,263864,15.5,13000.0
2026-07-06,8409,商之器,上櫃,19.2,0.0,4000,19.59,
2026-07-06,8410,森田,上櫃,33.25,0.25,67000,12.18,-1000.0
2026-07-06,8411,福貞-KY,上市,12.4,0.05,64027,124.0,-6000.0
2026-07-06,8415,大國鋼,上櫃,34.7,0.1,351000,10.48,77860.0
2026-07-06,8416,實威,上櫃,171.5,2.5,2000,12.25,
2026-07-06,8421,旭源,上櫃,13.4,0.3,47000,,7000.0
2026-07-06,8422,可寧衛*,上市,28.6,0.25,22870629,26.48,-2014354.0
2026-07-06,8423,保綠-KY,上櫃,17.75,-0.1,20000,20.88,2000.0
2026-07-06,8424,惠普,上櫃,69.0,0.0,17000,11.77,1000.0
2026-07-06,8426,紅木-KY,上櫃,20.7,0.1,32000,9.95,3000.0
2026-07-06,8429,金麗-KY,上市,6.47,-0.01,313065,58.82,-16938.0
2026-07-06,8431,匯鑽科,上櫃,53.3,1.0,291000,,19652.0
2026-07-06,8432,東生華,上櫃,50.9,-1.6,121000,13.26,-5000.0
2026-07-06,8433,弘帆,上櫃,52.8,0.0,24000,18.4,2999.0
2026-07-06,8435,鉅邁,上櫃,53.3,0.2,42000,14.89,-3000.0
2026-07-06,8436,大江,上櫃,114.5,-0.5,924000,13.1,19005.0
2026-07-06,8437,大地-KY,上櫃,10.15,0.1,87000,,11560.0
2026-07-06,8438,昶昕,上市,106.5,6.0,1139972,40.49,213341.0
2026-07-06,8440,綠電,上櫃,22.0,0.15,115000,40.74,-12675.0
2026-07-06,8442,威宏-KY,上市,42.7,-0.25,63426,23.85,6000.0
2026-07-06,8443,阿瘦,上市,11.45,-0.05,47636,,-5000.0
2026-07-06,8444,綠河-KY,上櫃,5.14,-0.27,8000,,
2026-07-06,8446,華研,上櫃,88.6,0.1,58000,10.11,31571.0
2026-07-06,8450,霹靂,上櫃,15.5,0.05,28000,,-396.0
2026-07-06,8454,富邦媒,上市,281.0,-12.0,1436055,26.81,-167231.0
2026-07-06,8455,大拓-KY,上櫃,27.9,-0.9,15000,51.67,
2026-07-06,8462,柏文,上市,151.0,4.0,194291,16.27,80290.0
2026-07-06,8463,潤泰材,上市,21.75,0.2,104026,10.26,15000.0
2026-07-06,8464,億豐,上市,370.0,1.0,512386,16.76,-131524.0
2026-07-06,8466,美吉吉-KY,上市,17.3,-0.1,69112,,-21000.0
2026-07-06,8467,波力-KY,上市,114.0,1.0,26556,13.24,16000.0
2026-07-06,8472,夠麻吉,上櫃,82.7,-0.2,10000,,
2026-07-06,8473,山林水,上市,48.6,-0.55,541312,17.05,-73000.0
2026-07-06,8476,台境*,上市,23.95,0.0,1929100,57.02,-636000.0
2026-07-06,8477,創業家,上櫃,16.0,-0.1,37000,,1000.0
2026-07-06,8478,東哥遊艇,上市,162.0,2.0,647886,9.87,60087.0
2026-07-06,8481,政伸,上市,42.1,0.0,27778,13.8,1000.0
2026-07-06,8482,商億-KY,上市,49.25,1.2,3000,20.87,1000.0
2026-07-06,8487,愛爾達-創,上市,78.3,0.0,30500,13.98,-4000.0
2026-07-06,8488,吉源-KY,上市,10.2,0.0,3000,,1000.0
2026-07-06,8489,三貝德,上櫃,22.1,0.0,38000,,2000.0
2026-07-06,8499,鼎炫-KY,上市,325.5,10.5,184173,32.62,51159.0
2026-07-06,8905,裕國,上櫃,,,0,53.55,
2026-07-06,8906,花王,上櫃,29.45,0.0,31000,,-1000.0
2026-07-06,8908,欣雄,上櫃,40.45,0.0,66000,19.17,18780.0
2026-07-06,8916,光隆,上櫃,44.0,0.2,135000,18.8,-26000.0
2026-07-06,8917,欣泰,上櫃,53.0,0.0,2000,22.94,-1000.0
2026-07-06,8921,沈氏,上櫃,17.7,-0.3,8000,,
2026-07-06,8923,時報,上櫃,20.0,0.1,16000,30.77,
2026-07-06,8924,大田,上櫃,59.2,-0.9,66000,11.82,-20895.0
2026-07-06,8926,台汽電,上市,81.0,6.0,12902218,19.85,898456.0
2026-07-06,8927,北基,上櫃,22.05,0.3,552000,43.24,231690.0
2026-07-06,8928,鉅明,上櫃,23.0,-0.3,189000,40.35,-24063.0
2026-07-06,8929,富堡,上櫃,14.45,-0.05,14000,,1000.0
2026-07-06,8930,青鋼,上櫃,28.25,-0.45,67000,12.07,5000.0
2026-07-06,8931,大汽電,上櫃,43.4,1.0,116000,28.55,26118.0
2026-07-06,8932,智通*,上櫃,116.0,10.5,6761000,59.18,443436.0
2026-07-06,8933,愛地雅,上櫃,4.68,0.0,121000,,36000.0
2026-07-06,8935,邦泰,上櫃,23.35,-0.3,1034000,,-114628.0
2026-07-06,8936,國統,上櫃,57.1,-0.4,3292000,13.16,24490.0
2026-07-06,8937,合騏*,上櫃,27.7,-0.1,87000,,-10555.0
2026-07-06,8938,明安,上櫃,54.7,-0.9,189000,17.48,-54753.0
2026-07-06,8940,新天地,上市,16.8,0.2,37573,26.67,10000.0
2026-07-06,8941,關中,上櫃,43.35,0.0,1000,46.61,
2026-07-06,8942,森鉅,上櫃,41.0,0.0,161000,23.56,-41000.0
2026-07-06,8996,高力,上市,1425.0,45.0,742141,101.64,32788.0
2026-07-06,9103,美德醫療-DR,上市,5.18,-0.09,909150,,-106516.0
2026-07-06,9105,泰金寶-DR,上市,9.2,-0.1,34093332,,-2633514.0
2026-07-06,9110,越南控-DR,上市,3.36,0.16,24401,,
2026-07-06,9136,巨騰-DR,上市,13.45,-0.15,730749,,66989.0
2026-07-06,9802,鈺齊-KY,上市,74.8,0.4,460462,13.19,188816.0
2026-07-06,9902,台火,上市,13.95,-0.3,453113,,72084.0
2026-07-06,9904,寶成,上市,24.35,-0.1,20298673,6.71,-10003730.0
2026-07-06,9905,大華,上市,21.35,0.0,324878,15.14,52000.0
2026-07-06,9906,欣巴巴,上市,42.9,0.4,116061,16.13,-28973.0
2026-07-06,9907,統一實,上市,15.4,-0.15,3075059,13.87,-201125.0
2026-07-06,9908,大台北,上市,30.0,0.2,587810,16.95,17000.0
2026-07-06,9910,豐泰,上市,69.2,0.6,1586100,14.98,-292021.0
2026-07-06,9911,櫻花,上市,84.5,-0.7,487590,13.29,282000.0
2026-07-06,9912,偉聯,上市,12.7,0.0,107070,,15000.0
2026-07-06,9914,美利達,上市,75.9,-0.7,984266,20.51,-108218.0
2026-07-06,9917,中保科,上市,106.0,-1.0,444977,15.63,-21600.0
2026-07-06,9918,欣天然,上市,43.3,0.0,16159,25.62,4000.0
2026-07-06,9919,康那香,上市,14.0,0.0,596653,,-8206.0
2026-07-06,9921,巨大,上市,77.1,0.9,1135232,192.75,252828.0
2026-07-06,9924,福興,上市,40.35,-0.15,118549,14.62,-45000.0
2026-07-06,9925,新保,上市,40.85,0.0,287827,16.95,32950.0
2026-07-06,9926,新海,上市,49.7,-0.1,12198,18.21,-7000.0
2026-07-06,9927,泰銘,上市,69.1,0.0,69605,14.1,19000.0
2026-07-06,9928,中視,上市,18.6,-0.1,80060,,
2026-07-06,9929,秋雨,上市,11.25,0.05,7654,41.67,3000.0
2026-07-06,9930,中聯資源,上市,64.2,-0.5,288328,13.57,-31271.0
2026-07-06,9931,欣高,上市,33.45,-0.05,38300,14.05,-11000.0
2026-07-06,9933,中鼎,上市,41.5,0.55,2397797,9.81,849195.0
2026-07-06,9934,成霖,上市,10.6,0.1,1225685,,42297.0
2026-07-06,9935,慶豐富,上市,18.9,0.0,1776348,11.52,-686612.0
2026-07-06,9937,全國,上市,55.3,0.3,18509,22.21,-3000.0
2026-07-06,9938,百和,上市,45.4,-0.5,1665914,13.2,-83180.0
2026-07-06,9939,宏全,上市,124.0,2.0,1978465,13.75,1193226.0
2026-07-06,9940,信義,上市,19.6,0.1,412525,52.97,122170.0
2026-07-06,9941,裕融,上市,83.1,0.7,1208725,12.17,661929.0
2026-07-06,9941A,裕融甲特,上市,50.8,0.1,11768,,
2026-07-06,9942,茂順,上市,118.5,-1.0,83988,14.43,-16440.0
2026-07-06,9943,好樂迪,上市,53.4,0.0,237192,14.83,-31000.0
2026-07-06,9944,新麗,上市,18.0,0.0,48516,360.0,7000.0
2026-07-06,9945,潤泰新,上市,26.5,0.0,19123819,7.44,-4042236.0
2026-07-06,9946,三發地產,上市,20.0,0.1,783662,4.81,122000.0
2026-07-06,9949,琉園,上櫃,28.45,1.65,114000,5.12,-3924.0
2026-07-06,9950,萬國通,上櫃,10.55,-0.05,44000,,9000.0
2026-07-06,9951,皇田,上櫃,54.5,0.2,68000,10.99,-14000.0
2026-07-06,9955,佳龍,上市,27.15,0.1,266625,38.24,-78000.0
2026-07-06,9958,世紀鋼,上市,120.5,0.5,3518709,15.37,38973.0
2026-07-06,9960,邁達康,上櫃,33.7,0.05,14000,18.02,-8000.0
2026-07-06,9962,有益,上櫃,9.85,0.04,84000,,-3044.0
