日期,代號,名稱,當日沖銷交易成交股數,當日沖銷交易買進成交金額,當日沖銷交易賣出成交金額,市場別
2026-06-10,1110,東泥,68000,1043500,1043700,上市
2026-06-10,1201,味全,86000,1057950,1061250,上市
2026-06-10,1203,味王,9000,371800,374850,上市
2026-06-10,1210,大成,2274000,126098700,126645300,上市
2026-06-10,1215,卜蜂,929000,108779000,109330500,上市
2026-06-10,1216,統一,4040000,298748700,299424100,上市
2026-06-10,1217,愛之味,153000,1510180,1510900,上市
2026-06-10,1218,泰山,192000,3722150,3721250,上市
2026-06-10,1219,福壽,91000,1133650,1135050,上市
2026-06-10,1220,台榮,6000,69900,70250,上市
2026-06-10,1225,福懋油,116000,3504300,3533050,上市
2026-06-10,1227,佳格,359000,10260350,10276450,上市
2026-06-10,1229,聯華,417000,17353550,17363000,上市
2026-06-10,1231,聯華食,82000,7135300,7137700,上市
2026-06-10,1232,大統益,33000,4902500,4920000,上市
2026-06-10,1233,天仁,2000,55350,55250,上市
2026-06-10,1234,黑松,23000,797800,797250,上市
2026-06-10,1235,興泰,10000,369750,370600,上市
2026-06-10,1236,宏亞,28000,715100,717350,上市
2026-06-10,1240,茂生農經,0,0,0,上櫃
2026-06-10,1256,鮮活果汁-KY,23000,4103500,4133000,上市
2026-06-10,1259,安心,0,0,0,上櫃
2026-06-10,1264,德麥,2000,536000,537500,上櫃
2026-06-10,1268,漢來美食,4000,674000,675500,上櫃
2026-06-10,1294,漢田生技,59000,4710800,4721200,上櫃
2026-06-10,1295,生合,5000,242700,245050,上櫃
2026-06-10,1301,台塑,7229000,324716550,324892850,上市
2026-06-10,1303,南亞,20801000,2040791900,2044168100,上市
2026-06-10,1304,台聚,1148000,14594800,14628150,上市
2026-06-10,1305,華夏,1038000,13010650,13078250,上市
2026-06-10,1307,三芳,406000,14244700,14265100,上市
2026-06-10,1308,亞聚,570000,7666200,7674300,上市
2026-06-10,1309,台達化,1180000,17869150,17920300,上市
2026-06-10,1310,台苯,861000,7447700,7455010,上市
2026-06-10,1312,國喬,3712000,50579050,50281400,上市
2026-06-10,1313,聯成,1458000,15997000,16086900,上市
2026-06-10,1314,中石化,8451000,65469020,65593230,上市
2026-06-10,1315,達新,4000,244000,244100,上市
2026-06-10,1316,上曜,6491000,72698850,72714400,上市
2026-06-10,1319,東陽,3784000,400132000,402728500,上市
2026-06-10,1321,大洋,145000,4376150,4453550,上市
2026-06-10,1323,永裕,0,0,0,上市
2026-06-10,1324,地球,7000,73200,73300,上市
2026-06-10,1325,恆大,45000,1185600,1185200,上市
2026-06-10,1326,台化,6619000,312048300,313169350,上市
2026-06-10,1336,台翰,23000,315000,316450,上櫃
2026-06-10,1337,再生-KY,58000,287810,288730,上市
2026-06-10,1338,廣華-KY,27000,449850,452150,上市
2026-06-10,1339,昭輝,44000,1921100,1931000,上市
2026-06-10,1340,勝悅-KY,117000,649450,642730,上市
2026-06-10,1342,八貫,326000,35421000,35575500,上市
2026-06-10,1402,遠東新,16751000,462642200,464713600,上市
2026-06-10,1410,南染,43000,1082550,1083300,上市
2026-06-10,1414,東和,38000,637550,641250,上市
2026-06-10,1416,廣豐,41000,450550,450750,上市
2026-06-10,1417,嘉裕,60000,504870,505010,上市
2026-06-10,1418,東華,2000,36900,36900,上市
2026-06-10,1419,新紡,41000,2645400,2646700,上市
2026-06-10,1423,利華,1655000,72854100,73132950,上市
2026-06-10,1432,大魯閣,132000,2296750,2292100,上市
2026-06-10,1434,福懋,504000,8275750,8287600,上市
2026-06-10,1436,華友聯,468000,21937500,22192450,上市
2026-06-10,1437,勤益控,9000,258350,257850,上市
2026-06-10,1438,三地開發,73000,1509800,1558700,上市
2026-06-10,1439,雋揚,12000,296750,298500,上市
2026-06-10,1440,南紡,951000,12558000,12619950,上市
2026-06-10,1442,名軒,516000,14230850,14389700,上市
2026-06-10,1443,立益物流,24000,633800,638900,上市
2026-06-10,1445,大宇,2000,22500,22400,上市
2026-06-10,1446,宏和,65000,1087100,1086950,上市
2026-06-10,1449,佳和,8442000,134817450,134677800,上市
2026-06-10,1451,年興,4000,66350,66400,上市
2026-06-10,1452,宏益,5000,53950,54550,上市
2026-06-10,1453,大將,662000,7948000,7773750,上市
2026-06-10,1454,台富,23000,297650,297600,上市
2026-06-10,1455,集盛,770000,7590330,7604160,上市
2026-06-10,1456,怡華,54000,745750,752250,上市
2026-06-10,1457,宜進,536000,8019750,7999400,上市
2026-06-10,1459,聯發,5000,58250,58200,上市
2026-06-10,1463,強盛新,2000,34900,34900,上市
2026-06-10,1464,得力,136000,1400050,1407000,上市
2026-06-10,1465,偉全,16000,196100,197150,上市
2026-06-10,1466,聚隆,128000,1802500,1800500,上市
2026-06-10,1467,南緯,13000,99770,99920,上市
2026-06-10,1470,大統新創,1000,22200,22550,上市
2026-06-10,1472,三洋實業,0,0,0,上市
2026-06-10,1473,台南,13000,267050,269000,上市
2026-06-10,1474,弘裕,8000,81550,81300,上市
2026-06-10,1475,業旺,2000,53550,54050,上市
2026-06-10,1476,儒鴻,311000,107361000,107590500,上市
2026-06-10,1477,聚陽,331000,74169000,74159000,上市
2026-06-10,1503,士電,1727000,384407000,385257500,上市
2026-06-10,1504,東元,6044000,429257600,431663000,上市
2026-06-10,1513,中興電,3775000,632843000,635201000,上市
2026-06-10,1514,亞力,2014000,245492000,245792000,上市
2026-06-10,1515,力山,178000,4190900,4187700,上市
2026-06-10,1517,利奇,29000,294200,294700,上市
2026-06-10,1519,華城,1057000,856055000,860291000,上市
2026-06-10,1521,大億,8000,210750,211550,上市
2026-06-10,1522,堤維西,270000,8406350,8413600,上市
2026-06-10,1524,耿鼎,280000,8583800,8587150,上市
2026-06-10,1525,江申,19000,1258400,1259100,上市
2026-06-10,1526,日馳,18000,260350,260650,上市
2026-06-10,1527,鑽全,40000,1330900,1331250,上市
2026-06-10,1528,恩德,1928000,50617950,50700750,上市
2026-06-10,1529,樂事綠能,134000,3013900,3020950,上市
2026-06-10,1530,亞崴,40000,1264750,1269500,上市
2026-06-10,1531,高林股,10000,127850,128500,上市
2026-06-10,1532,勤美,496000,11294900,11433750,上市
2026-06-10,1533,車王電,110000,4237000,4249900,上市
2026-06-10,1535,中宇,20000,994050,995600,上市
2026-06-10,1536,和大,917000,45810100,45807900,上市
2026-06-10,1537,廣隆,8000,1015500,1015000,上市
2026-06-10,1539,巨庭,10000,157400,158250,上市
2026-06-10,1540,喬福,62000,1357550,1359600,上市
2026-06-10,1541,錩泰,11000,228700,228650,上市
2026-06-10,1558,伸興,4000,360400,360500,上市
2026-06-10,1560,中砂,501000,317234000,318256000,上市
2026-06-10,1565,精華,74000,6963900,6970900,上櫃
2026-06-10,1569,濱川,142000,7012150,7014400,上櫃
2026-06-10,1570,力肯,70000,2975750,3001950,上櫃
2026-06-10,1580,新麥,3000,373000,375000,上櫃
2026-06-10,1582,信錦,2083000,189815500,191140800,上市
2026-06-10,1583,程泰,29000,1463400,1467950,上市
2026-06-10,1584,精剛,236000,4647600,4676050,上櫃
2026-06-10,1586,和勤,320000,6891650,6905800,上櫃
2026-06-10,1587,吉茂,126000,3571000,3581700,上市
2026-06-10,1590,亞德客-KY,150000,195965000,197300000,上市
2026-06-10,1593,祺驊,1000,31350,31650,上櫃
2026-06-10,1595,川寶,671000,51070800,51094900,上櫃
2026-06-10,1597,直得,1031000,158017000,159534500,上市
2026-06-10,1598,岱宇,68000,1445850,1449250,上市
2026-06-10,1599,宏佳騰,0,0,0,上櫃
2026-06-10,1603,華電,105000,3347250,3355150,上市
2026-06-10,1604,聲寶,40000,928250,928700,上市
2026-06-10,1605,華新,8711000,314907300,311580050,上市
2026-06-10,1608,華榮,1433000,48923200,48902600,上市
2026-06-10,1609,大亞,1881000,70237150,70298450,上市
2026-06-10,1611,中電,320000,4347950,4369050,上市
2026-06-10,1612,宏泰,439000,16591650,16535650,上市
2026-06-10,1614,三洋電,14000,443250,445100,上市
2026-06-10,1615,大山,54000,2412250,2411100,上市
2026-06-10,1616,億泰,163000,3658450,3661550,上市
2026-06-10,1617,榮星,46000,751650,762000,上市
2026-06-10,1618,合機,3148000,140908350,141861050,上市
2026-06-10,1626,艾美特-KY,9000,89920,89730,上市
2026-06-10,1702,南僑,94000,2931950,2942050,上市
2026-06-10,1707,葡萄王,79000,8038000,8065000,上市
2026-06-10,1708,東鹼,5976000,279763850,280766250,上市
2026-06-10,1709,和益,1453000,30931750,30880450,上市
2026-06-10,1710,東聯,2878000,41445850,41495600,上市
2026-06-10,1711,永光,4998000,220357650,220648750,上市
2026-06-10,1712,興農,88000,3447450,3453000,上市
2026-06-10,1713,國化,17000,825600,826550,上市
2026-06-10,1714,和桐,50817000,700274850,695567850,上市
2026-06-10,1717,長興,3840000,269962700,270658400,上市
2026-06-10,1720,生達,110000,6877400,6866500,上市
2026-06-10,1722,台肥,497000,23552900,23553300,上市
2026-06-10,1723,中碳,197000,16404200,16458600,上市
2026-06-10,1725,元禎,34000,1058700,1057900,上市
2026-06-10,1726,永記,7000,544500,547300,上市
2026-06-10,1727,中華化,2923000,266892200,265580400,上市
2026-06-10,1730,花仙子,1000,52600,53200,上市
2026-06-10,1731,美吾華,4000,86150,86000,上市
2026-06-10,1732,毛寶,30000,793250,790600,上市
2026-06-10,1733,五鼎,20000,579650,577350,上市
2026-06-10,1734,杏輝,25000,782350,782950,上市
2026-06-10,1735,日勝化,129000,3032750,3042250,上市
2026-06-10,1736,喬山,499000,56183000,56611000,上市
2026-06-10,1737,臺鹽,12000,378650,378550,上市
2026-06-10,1742,台蠟,9000,135300,133500,上櫃
2026-06-10,1752,南光,6000,197900,198050,上市
2026-06-10,1760,寶齡富錦,24000,1477200,1479600,上市
2026-06-10,1762,中化生,148000,5899300,5919950,上市
2026-06-10,1773,勝一,179000,30633500,30774000,上市
2026-06-10,1776,展宇,3000,54450,54300,上市
2026-06-10,1777,生泰,0,0,0,上櫃
2026-06-10,1781,合世,10000,120450,121100,上櫃
2026-06-10,1783,和康生,10000,388700,388550,上市
2026-06-10,1784,訊聯,42000,2848400,2843300,上櫃
2026-06-10,1785,光洋科,5787000,786007500,786666000,上櫃
2026-06-10,1786,科妍,169000,9861800,9812700,上市
2026-06-10,1788,杏昌,0,0,0,上櫃
2026-06-10,1789,神隆,620000,12402050,12423400,上市
2026-06-10,1795,美時,769000,155918500,155927000,上市
2026-06-10,1796,金穎生技,3000,101950,103050,上櫃
2026-06-10,1802,台玻,16094000,999836900,1000674200,上市
2026-06-10,1805,寶徠,172000,1828100,1832750,上市
2026-06-10,1806,冠軍,169000,1388180,1395160,上市
2026-06-10,1808,潤隆,1317000,41047450,41168250,上市
2026-06-10,1809,中釉,13138000,725919700,722410400,上市
2026-06-10,1810,和成,1585000,34168700,34100300,上市
2026-06-10,1813,寶利徠,3000,35100,35300,上櫃
2026-06-10,1815,富喬,6845000,651115800,651628600,上櫃
2026-06-10,1817,凱撒衛,7000,274650,274900,上市
2026-06-10,1903,士紙,83000,3967700,3967250,上市
2026-06-10,1904,正隆,3327000,77567900,77600800,上市
2026-06-10,1905,華紙,3332000,43617250,43610200,上市
2026-06-10,1906,寶隆,34000,381950,384050,上市
2026-06-10,1907,永豐餘,769000,19960350,20009150,上市
2026-06-10,1909,榮成,2081000,20421230,20589460,上市
2026-06-10,2002,中鋼,9568000,180097500,180185450,上市
2026-06-10,2006,東和鋼鐵,593000,39521200,39582700,上市
2026-06-10,2008,高興昌,9000,266400,266200,上市
2026-06-10,2009,第一銅,643000,25470450,25410400,上市
2026-06-10,2010,春源,303000,7273950,7277500,上市
2026-06-10,2012,春雨,8000,112900,113300,上市
2026-06-10,2013,中鋼構,52000,2203550,2206750,上市
2026-06-10,2014,中鴻,1957000,34801600,34703150,上市
2026-06-10,2015,豐興,94000,5827800,5839800,上市
2026-06-10,2017,官田鋼,136000,1257780,1261770,上市
2026-06-10,2020,美亞,104000,2233850,2235950,上市
